Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.9898        -177.9180    -181.3320       3.4140   943.3
1.9899        -177.9171    -181.3334       3.4162   943.9
1.9900        -177.9144    -181.3338       3.4194   944.8
1.9901        -177.9097    -181.3331       3.4234   945.9
1.9902        -177.9089    -181.3316       3.4228   945.7
1.9903        -177.9110    -181.3294       3.4183   944.5
1.9904        -177.9138    -181.3260       3.4121   942.8
1.9905        -177.9190    -181.3220       3.4030   940.2
1.9906        -177.9162    -181.3172       3.4010   939.7
1.9907        -177.9099    -181.3115       3.4016   939.8
1.9908        -177.9071    -181.3052       3.3981   938.9
1.9909        -177.9070    -181.2983       3.3913   937.0
1.9910        -177.9062    -181.2904       3.3842   935.0
1.9911        -177.9087    -181.2820       3.3733   932.0
1.9912        -177.9042    -181.2730       3.3688   930.8
1.9913        -177.9009    -181.2632       3.3622   929.0
1.9914        -177.9002    -181.2530       3.3527   926.4
1.9915        -177.8973    -181.2424       3.3450   924.2
1.9916        -177.9008    -181.2310       3.3302   920.1
1.9917        -177.8991    -181.2195       3.3204   917.4
1.9918        -177.8969    -181.2076       3.3107   914.8
1.9919        -177.8991    -181.1952       3.2961   910.7
1.9920        -177.9032    -181.1826       3.2794   906.1
1.9921        -177.9023    -181.1698       3.2675   902.8
1.9922        -177.8992    -181.1566       3.2574   900.0
1.9923        -177.9009    -181.1433       3.2424   895.9
1.9924        -177.8953    -181.1300       3.2347   893.7
1.9925        -177.9001    -181.1162       3.2162   888.6
1.9926        -177.8979    -181.1026       3.2047   885.5
1.9927        -177.8923    -181.0891       3.1968   883.3
1.9928        -177.8877    -181.0753       3.1876   880.7
1.9929        -177.8886    -181.0617       3.1731   876.7
1.9930        -177.8953    -181.0482       3.1529   871.1
1.9931        -177.8963    -181.0345       3.1381   867.1
1.9932        -177.8991    -181.0211       3.1220   862.6
1.9933        -177.8925    -181.0080       3.1155   860.8
1.9934        -177.8863    -180.9948       3.1084   858.8
1.9935        -177.8864    -180.9818       3.0954   855.3
1.9936        -177.8916    -180.9692       3.0775   850.3
1.9937        -177.8938    -180.9565       3.0627   846.2
1.9938        -177.8920    -180.9442       3.0522   843.3
1.9939        -177.8948    -180.9323       3.0375   839.2
1.9940        -177.8929    -180.9204       3.0275   836.5
1.9941        -177.8918    -180.9090       3.0172   833.7
1.9942        -177.8899    -180.8980       3.0081   831.1
1.9943        -177.8906    -180.8871       2.9965   827.9
1.9944        -177.8878    -180.8768       2.9890   825.8
1.9945        -177.8930    -180.8668       2.9738   821.7
1.9946        -177.8898    -180.8569       2.9671   819.8
1.9947        -177.8884    -180.8475       2.9591   817.6
1.9948        -177.8903    -180.8387       2.9483   814.6
1.9949        -177.8903    -180.8300       2.9397   812.2
1.9950        -177.8886    -180.8218       2.9332   810.5
1.9951        -177.8914    -180.8141       2.9227   807.5
1.9952        -177.8903    -180.8065       2.9162   805.7
1.9953        -177.8874    -180.7995       2.9121   804.6
1.9954        -177.8840    -180.7928       2.9088   803.7
1.9955        -177.8829    -180.7863       2.9034   802.2
1.9956        -177.8842    -180.7802       2.8960   800.2
1.9957        -177.8785    -180.7746       2.8961   800.2
1.9958        -177.8828    -180.7692       2.8863   797.5
1.9959        -177.8816    -180.7643       2.8826   796.5
1.9960        -177.8859    -180.7597       2.8738   794.0
1.9961        -177.8882    -180.7552       2.8670   792.1
1.9962        -177.8845    -180.7512       2.8668   792.1
1.9963        -177.8831    -180.7477       2.8646   791.5
1.9964        -177.8818    -180.7443       2.8625   790.9
1.9965        -177.8833    -180.7413       2.8580   789.7
1.9966        -177.8808    -180.7386       2.8578   789.6
1.9967        -177.8769    -180.7359       2.8590   789.9
1.9968        -177.8805    -180.7337       2.8532   788.3
1.9969        -177.8774    -180.7318       2.8544   788.7
1.9970        -177.8759    -180.7298       2.8539   788.5
1.9971        -177.8725    -180.7283       2.8558   789.0
1.9972        -177.8707    -180.7270       2.8564   789.2
1.9973        -177.8753    -180.7257       2.8504   787.5
1.9974        -177.8796    -180.7247       2.8451   786.1
1.9975        -177.8799    -180.7240       2.8441   785.8
1.9976        -177.8795    -180.7231       2.8436   785.7
1.9977        -177.8766    -180.7226       2.8460   786.3
1.9978        -177.8751    -180.7223       2.8472   786.7
1.9979        -177.8721    -180.7218       2.8497   787.4
1.9980        -177.8743    -180.7216       2.8472   786.7
1.9981        -177.8749    -180.7214       2.8466   786.5
1.9982        -177.8705    -180.7213       2.8507   787.7
1.9983        -177.8710    -180.7214       2.8503   787.5
1.9984        -177.8698    -180.7216       2.8517   787.9
1.9985        -177.8732    -180.7216       2.8484   787.0
1.9986        -177.8772    -180.7218       2.8446   786.0
1.9987        -177.8717    -180.7221       2.8504   787.6
1.9988        -177.8728    -180.7225       2.8497   787.4
1.9989        -177.8743    -180.7226       2.8482   787.0
1.9990        -177.8759    -180.7228       2.8470   786.6
1.9991        -177.8782    -180.7231       2.8449   786.0
1.9992        -177.8781    -180.7234       2.8452   786.1
1.9993        -177.8800    -180.7233       2.8434   785.6
1.9994        -177.8816    -180.7234       2.8419   785.2
1.9995        -177.8802    -180.7235       2.8433   785.6
1.9996        -177.8764    -180.7235       2.8470   786.6
1.9997        -177.8770    -180.7233       2.8462   786.4
1.9998        -177.8762    -180.7232       2.8470   786.6
1.9999        -177.8793    -180.7231       2.8438   785.7
2.0000        -177.8821    -180.7230       2.8410   785.0
2.0001        -177.8830    -180.7227       2.8397   784.6
2.0002        -177.8814    -180.7224       2.8410   785.0
2.0003        -177.8842    -180.7222       2.8380   784.1
2.0004        -177.8821    -180.7219       2.8398   784.6
2.0005        -177.8850    -180.7214       2.8364   783.7
2.0006        -177.8883    -180.7209       2.8326   782.6
2.0007        -177.8797    -180.7204       2.8408   784.9
2.0008        -177.8802    -180.7199       2.8397   784.6
2.0009        -177.8779    -180.7190       2.8411   785.0
2.0010        -177.8802    -180.7182       2.8380   784.1
2.0011        -177.8839    -180.7174       2.8335   782.9
2.0012        -177.8863    -180.7165       2.8302   782.0
2.0013        -177.8818    -180.7153       2.8334   782.9
2.0014        -177.8825    -180.7141       2.8316   782.4
2.0015        -177.8803    -180.7129       2.8326   782.7
2.0016        -177.8826    -180.7116       2.8289   781.6
2.0017        -177.8800    -180.7101       2.8300   781.9
2.0018        -177.8780    -180.7086       2.8305   782.1
2.0019        -177.8784    -180.7070       2.8287   781.6
2.0020        -177.8829    -180.7054       2.8225   779.9
2.0021        -177.8816    -180.7036       2.8220   779.7
2.0022        -177.8854    -180.7019       2.8165   778.2
2.0023        -177.8842    -180.7002       2.8160   778.1
2.0024        -177.8796    -180.6986       2.8189   778.9
2.0025        -177.8793    -180.6967       2.8174   778.4
2.0026        -177.8801    -180.6950       2.8149   777.8
2.0027        -177.8799    -180.6933       2.8134   777.3
2.0028        -177.8756    -180.6915       2.8159   778.0
2.0029        -177.8755    -180.6896       2.8141   777.5
2.0030        -177.8737    -180.6878       2.8141   777.5
2.0031        -177.8769    -180.6861       2.8092   776.2
2.0032        -177.8783    -180.6845       2.8062   775.3
2.0033        -177.8746    -180.6828       2.8082   775.9
2.0034        -177.8751    -180.6813       2.8061   775.3
2.0035        -177.8744    -180.6799       2.8055   775.1
2.0036        -177.8716    -180.6786       2.8070   775.6
2.0037        -177.8701    -180.6773       2.8072   775.6
2.0038        -177.8692    -180.6762       2.8070   775.6
2.0039        -177.8683    -180.6753       2.8070   775.6
2.0040        -177.8670    -180.6745       2.8076   775.7
2.0041        -177.8621    -180.6738       2.8117   776.9
2.0042        -177.8647    -180.6734       2.8087   776.0
2.0043        -177.8655    -180.6731       2.8076   775.7
2.0044        -177.8705    -180.6731       2.8026   774.4
2.0045        -177.8748    -180.6733       2.7985   773.2
2.0046        -177.8738    -180.6734       2.7997   773.5
2.0047        -177.8688    -180.6739       2.8051   775.1
2.0048        -177.8684    -180.6746       2.8062   775.4
2.0049        -177.8719    -180.6756       2.8036   774.6
2.0050        -177.8695    -180.6767       2.8072   775.6
2.0051        -177.8713    -180.6779       2.8065   775.4
2.0052        -177.8679    -180.6795       2.8117   776.9
2.0053        -177.8704    -180.6814       2.8111   776.7
2.0054        -177.8704    -180.6837       2.8132   777.3
2.0055        -177.8724    -180.6862       2.8138   777.5
2.0056        -177.8685    -180.6888       2.8203   779.2
2.0057        -177.8694    -180.6920       2.8225   779.9
2.0058        -177.8648    -180.6954       2.8306   782.1
2.0059        -177.8663    -180.6992       2.8329   782.7
2.0060        -177.8583    -180.7034       2.8452   786.1
2.0061        -177.8554    -180.7079       2.8525   788.1
2.0062        -177.8538    -180.7128       2.8590   789.9
2.0063        -177.8563    -180.7181       2.8618   790.7
2.0064        -177.8567    -180.7238       2.8671   792.2
2.0065        -177.8537    -180.7297       2.8760   794.6
2.0066        -177.8525    -180.7361       2.8835   796.7
2.0067        -177.8505    -180.7428       2.8923   799.1
2.0068        -177.8508    -180.7500       2.8991   801.0
2.0069        -177.8552    -180.7572       2.9020   801.8
2.0070        -177.8570    -180.7650       2.9081   803.5
2.0071        -177.8566    -180.7732       2.9166   805.9
2.0072        -177.8545    -180.7818       2.9273   808.8
2.0073        -177.8588    -180.7904       2.9317   810.0
2.0074        -177.8596    -180.7996       2.9400   812.3
2.0075        -177.8552    -180.8092       2.9540   816.2
2.0076        -177.8537    -180.8190       2.9653   819.3
2.0077        -177.8516    -180.8289       2.9773   822.6
2.0078        -177.8493    -180.8393       2.9900   826.1
2.0079        -177.8530    -180.8500       2.9970   828.1
2.0080        -177.8579    -180.8611       3.0031   829.8
2.0081        -177.8617    -180.8722       3.0105   831.8
2.0082        -177.8623    -180.8838       3.0216   834.9
2.0083        -177.8562    -180.8958       3.0397   839.9
2.0084        -177.8523    -180.9079       3.0556   844.3
2.0085        -177.8499    -180.9205       3.0706   848.4
2.0086        -177.8532    -180.9334       3.0802   851.1
2.0087        -177.8495    -180.9464       3.0969   855.7
2.0088        -177.8512    -180.9598       3.1085   858.9
2.0089        -177.8537    -180.9735       3.1198   862.0
2.0090        -177.8511    -180.9876       3.1365   866.6
2.0091        -177.8456    -181.0016       3.1559   872.0
2.0092        -177.8466    -181.0160       3.1694   875.7
2.0093        -177.8439    -181.0307       3.1868   880.5
2.0094        -177.8439    -181.0457       3.2019   884.7
2.0095        -177.8447    -181.0605       3.2158   888.5
2.0096        -177.8447    -181.0758       3.2311   892.7
2.0097        -177.8426    -181.0913       3.2487   897.6
2.0098        -177.8421    -181.1068       3.2647   902.0
2.0099        -177.8406    -181.1226       3.2820   906.8
2.0100        -177.8384    -181.1387       3.3003   911.9
2.0101        -177.8335    -181.1544       3.3210   917.6
2.0102        -177.8366    -181.1706       3.3340   921.2
2.0103        -177.8294    -181.1870       3.3576   927.7
2.0104        -177.8209    -181.2031       3.3822   934.5
2.0105        -177.8207    -181.2195       3.3988   939.1
2.0106        -177.8209    -181.2359       3.4150   943.6
2.0107        -177.8166    -181.2521       3.4355   949.2
2.0108        -177.8095    -181.2685       3.4590   955.7
2.0109        -177.8048    -181.2850       3.4802   961.6
2.0110        -177.8088    -181.3011       3.4923   964.9
2.0111        -177.8076    -181.3175       3.5099   969.8
2.0112        -177.8047    -181.3339       3.5291   975.1
2.0113        -177.8071    -181.3498       3.5427   978.8
2.0114        -177.8144    -181.3659       3.5515   981.3
2.0115        -177.8137    -181.3820       3.5683   985.9
2.0116        -177.8136    -181.3974       3.5839   990.2
2.0117        -177.8138    -181.4131       3.5993   994.5
2.0118        -177.8131    -181.4287       3.6156   999.0
2.0119        -177.8108    -181.4436       3.6328  1003.7
2.0120        -177.8128    -181.4587       3.6458  1007.3
2.0121        -177.8131    -181.4735       3.6604  1011.4
2.0122        -177.8162    -181.4877       3.6715  1014.4
2.0123        -177.8132    -181.5020       3.6888  1019.2
2.0124        -177.8203    -181.5161       3.6958  1021.1
2.0125        -177.8147    -181.5294       3.7147  1026.4
2.0126        -177.8172    -181.5427       3.7254  1029.3
2.0127        -177.8161    -181.5556       3.7395  1033.2
2.0128        -177.8154    -181.5677       3.7523  1036.8
2.0129        -177.8167    -181.5797       3.7630  1039.7
2.0130        -177.8175    -181.5913       3.7738  1042.7
2.0131        -177.8145    -181.6021       3.7875  1046.5
2.0132        -177.8142    -181.6127       3.7985  1049.5
2.0133        -177.8113    -181.6229       3.8117  1053.2
2.0134        -177.8097    -181.6322       3.8225  1056.1
2.0135        -177.8135    -181.6411       3.8276  1057.6
2.0136        -177.8106    -181.6496       3.8390  1060.7
2.0137        -177.8119    -181.6570       3.8451  1062.4
2.0138        -177.8091    -181.6641       3.8550  1065.1
